"STUDY_ID","GROUP","ABUNDANCE","TAXON","PLOT","MONTH","YEAR","REGION","LEPIDOPTERA_FAMILY","LEPIDOPTERA_SUPERFAMILY"
"BONEBRAKE_et_al_2016","Lepidoptera",7,"Cethosia biblis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Charaxes kahruba","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Euploea midamus","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Euploea mulciber","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Eurema hecabe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Hebomoia glaucippe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Heliophorus ila","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Isoteinon lamprospilus","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Jamides celeno","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Lamproptera curius","T1",10,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",35,"Lethe syrcis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Mandarinia regalis","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Melanitis leda","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Mycalesis inopia","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Mycalesis misenus","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neptis clinia","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Parnara sp","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parthenos sylvia","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Pieris canidia","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Pseudozizeeria maha","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",23,"Ragadia crisilda","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Stibochiona nicea","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Vindula erota","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ypthima baldus","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ypthima imitans","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Appias albina","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Appias indra","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Argyreus hyperbius","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ariadne ariadne","T1",10,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Astictopterus jama","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Athyma cama","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",8,"Cethosia biblis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Euploea mulciber","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Eurema hecabe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Hebomoia glaucippe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Jamides bochus","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Lethe syrcis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neptis ananta","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neptis hylas","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Papilio helenus","T1",10,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Parantica melaneus","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parantica sita","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Parnara sp","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Pieris canidia","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Prioneris thestylis","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Pseudozizeeria maha","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Ragadia crisilda","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Vindula erota","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ypthima baldus","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Ypthima imitans","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Astictopterus jama","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Cethosia biblis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Cethosia cyane","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Cyrestis thyodamas","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Euploea mulciber","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Eurema hecabe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Hebomoia glaucippe","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Hypolimnas bolina","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Lethe confusa","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",6,"Lethe syrcis","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Melanitis leda","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Papilio memnon","T1",10,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Parnara sp","T1",10,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Pieris canidia","T1",10,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Pseudozizeeria maha","T1",10,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Ragadia crisilda","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Stibochiona nicea","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Vanessa indica","T1",10,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ypthima baldus","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Ypthima imitans","T1",10,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Argyreus hyperbius","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Astictopterus jama","T1",5,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Cethosia biblis","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Delias pasithoe","T1",5,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Euploea mulciber","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ideopsis similis","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Jamides alecto","T1",5,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Lethe syrcis","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Loxura atymnus","T1",5,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Mycalesis misenus","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Papilio protenor","T1",5,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parantica sita","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",8,"Pieris canidia","T1",5,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Polyura athamas","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ragadia crisilda","T1",5,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Symbrenthia lilaea","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ypthima imitans","T1",5,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ariadne ariadne","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Astictopterus jama","T1",7,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Athyma cama","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",15,"Cethosia biblis","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Cirrochroa tyche","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Danaus genutia","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",6,"Euploea mulciber","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Eurema hecabe","T1",7,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Heliophorus ila","T1",7,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Hypolimnas bolina","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Jamides alecto","T1",7,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Neptis sappho","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Papilio helenus","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Papilio memnon","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",9,"Papilio protenor","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Parantica aglea","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Pieris canidia","T1",7,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Prioneris thestylis","T1",7,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ragadia crisilda","T1",7,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Stibochiona nicea","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Stichophthalma howqua","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Tirumala septentrionis","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Troides helena","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Vindula erota","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Ypthima imitans","T1",7,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Zemeros flegyas","T1",7,2004,"Asia","Riodinidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Abisara fylla","T1",9,2004,"Asia","Riodinidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Argyreus hyperbius","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ariadne ariadne","T1",9,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",14,"Astictopterus jama","T1",9,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Cepora nadina","T1",9,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",7,"Cethosia biblis","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Euploea midamus","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",10,"Euploea mulciber","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Hasora vitta","T1",9,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Hebomoia glaucippe","T1",9,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Heliophorus ila","T1",9,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"IAMbrix salsala","T1",9,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Lethe verma","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",12,"Melanitis leda","T1",9,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neope bhadra","T1",9,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neptis clinia","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Papilio memnon","T1",9,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parantica melaneus","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parantica sita","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",24,"Parnara sp","T1",9,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parthenos sylvia","T1",9,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Pseudozizeeria maha","T1",9,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ragadia crisilda","T1",9,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Stibochiona nicea","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Taraka hamada","T1",9,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Vagrans egista","T1",9,2004,"Asia","Tortricidae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Vindula erota","T1",9,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ypthima imitans","T1",9,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Zemeros flegyas","T1",9,2004,"Asia","Riodinidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Appias albina","T1",5,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Cethosia biblis","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Heliophorus ila","T1",5,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",12,"Lethe syrcis","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Melanitis leda","T1",5,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Mooreana trichoneura","T1",5,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Mycalesis misenus","T1",5,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",11,"Pieris canidia","T1",5,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Ragadia crisilda","T1",5,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Appias albina","T1",6,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Astictopterus jama","T1",6,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Athyma ranga","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Catopsilia pomona","T1",6,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Cethosia biblis","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Cirrochroa tyche","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Euploea mulciber","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Hebomoia glaucippe","T1",6,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Ideopsis similis","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Jamides bochus","T1",6,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Lampides boeticus","T1",6,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Lethe syrcis","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Melanitis leda","T1",6,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Neope muirheadi","T1",6,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Neptis hylas","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Papilio dialis","T1",6,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Papilio helenus","T1",6,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parantica melaneus","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",6,"Pieris canidia","T1",6,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Pseudozizeeria maha","T1",6,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Stibochiona nicea","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Suada swerga","T1",6,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Tirumala septentrionis","T1",6,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Zemeros flegyas","T1",6,2004,"Asia","Riodinidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Argyreus hyperbius","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Castalius rosimon","T1",7,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",16,"Cethosia biblis","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Elymnias hypermnestra","T1",7,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",7,"Euploea mulciber","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Graphium sarpedon","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Heliophorus ila","T1",7,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Ideopsis similis","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Isoteinon lamprospilus","T1",7,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Meandrusa payeni1","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Mycalesis misenus","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Neptis sappho","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Papilio helenus","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",9,"Papilio memnon","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",10,"Papilio protenor","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Parnara apostata","T1",7,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",6,"Pieris canidia","T1",7,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Prioneris thestylis","T1",7,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Pseudozizeeria maha","T1",7,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Ragadia crisilda","T1",7,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Stibochiona nicea","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Tirumala septentrionis","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Troides aeacus","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Troides helena","T1",7,2004,"Asia","Papilionidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",13,"Vindula erota","T1",7,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",7,"Ypthima imitans","T1",7,2004,"Asia","Satyridae","Other"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Appias lyncida","T1",8,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Appias pandione","T1",8,2004,"Asia","Pieridae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Argyreus hyperbius","T1",8,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",4,"Astictopterus jama","T1",8,2004,"Asia","Hesperiidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",5,"Cethosia biblis","T1",8,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Euploea mulciber","T1",8,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Euripus nyctelius","T1",8,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",1,"Heliophorus ila","T1",8,2004,"Asia","Lycaenidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",3,"Hypolimnas bolina","T1",8,2004,"Asia","Nymphalidae","Papilionoidea"
"BONEBRAKE_et_al_2016","Lepidoptera",2,"Papilio memnon","T1",8,2004,"Asia","Papilionidae","Papilionoidea"
